,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99,100,101,102,103,104,105,106,107,108,109,110,111,112,113,114,115,116,117,118,119,120,121,122,123,124,125,126,127,128,129,130,131,132,133,134,135,multi_sample_binning/S1.bam_cov,multi_sample_binning/S2.bam_cov,multi_sample_binning/S3.bam_cov,multi_sample_binning/S4.bam_cov,multi_sample_binning/S5.bam_cov
k115_8534_1,0.012916110843420689,0.008521970494023996,0.013981356988728978,0.012117176234439472,0.011717708929948863,0.003728362840136694,0.00905459356667814,0.009320905103005213,0.013581889684238369,0.010519307016477037,0.007190412812388634,0.011051930089131183,0.010918774320967646,0.009587216639332284,0.0073235685805521705,0.007057257044225098,0.012383487770766545,0.007856191653206316,0.007057257044225098,0.00905459356667814,0.007456724348715706,0.010386151248313501,0.011185085857294719,0.00838881472586046,0.007190412812388634,0.0063914782034074176,0.010386151248313501,0.010252995480149966,0.009853528175659357,0.010252995480149966,0.00905459356667814,0.013981356988728978,0.007723035885042779,0.004127830144627302,0.006524633971570953,0.0061251666670803446,0.003994674376463766,0.00665778973973449,0.007190412812388634,0.004127830144627302,0.0061251666670803446,0.010252995480149966,0.003062583999319013,0.005858855130753272,0.00665778973973449,0.009320905103005213,0.010252995480149966,0.005858855130753272,0.00213049362217426,0.007723035885042779,0.005858855130753272,0.00838881472586046,0.0017310263176836516,0.007723035885042779,0.0034620513038096214,0.005725699362589737,0.007989347421369851,0.004660453217281447,0.01011983971198643,0.006524633971570953,0.004127830144627302,0.004660453217281447,0.009454060871168748,0.013715045452401906,0.004394141680954375,0.003062583999319013,0.003728362840136694,0.006790945507898025,0.005459387826262664,0.007856191653206316,0.0035952070719731575,0.0013315590131930432,0.0073235685805521705,0.009986683943822893,0.014513980061383122,0.008521970494023996,0.005459387826262664,0.010252995480149966,0.013448733916074833,0.010652462784640574,0.014780291597710195,0.0033288955356460853,0.006524633971570953,0.0063914782034074176,0.008521970494023996,0.007589880116879243,0.005059920521772056,0.007989347421369851,0.004527297449117911,0.004527297449117911,0.010252995480149966,0.00905459356667814,0.007589880116879243,0.010519307016477037,0.007190412812388634,0.004394141680954375,0.008521970494023996,0.005459387826262664,0.013315578147911298,0.008788282030351069,0.015046603134037266,0.012117176234439472,0.009320905103005213,0.0034620513038096214,0.005059920521772056,0.005059920521772056,0.005193076289935592,0.0035952070719731575,0.0049267647536085195,0.0026631166948284045,0.006524633971570953,0.006924101276061562,0.004260985912790839,0.005459387826262664,0.005193076289935592,0.0073235685805521705,0.007057257044225098,0.003728362840136694,0.003994674376463766,0.005193076289935592,0.0023968051585013324,0.009187749334841677,0.00905459356667814,0.00665778973973449,0.001198403245029507,0.008788282030351069,0.00665778973973449,0.0022636493903377963,0.008788282030351069,0.005059920521772056,1.3315576816353616e-09,0.007589880116879243,0.004793608985444984,0.008255658957696923,0.001198403245029507,0.007723035885042779,9.0177977951062e-05,9.0177977951062e-05,9.0177977951062e-05,9.0177977951062e-05,9.0177977951062e-05
k115_8534_2,0.016245005047509097,0.014913447365873734,0.014647135829546663,0.01118508585729472,0.014114512756892517,0.006790945507898027,0.012516643538930084,0.010386151248313505,0.014513980061383125,0.007589880116879244,0.006790945507898027,0.010785618552804114,0.010652462784640576,0.007190412812388636,0.005326232058099129,0.006258322435243883,0.012916110843420692,0.007190412812388636,0.007589880116879244,0.00945406087116875,0.009986683943822896,0.011584553161785329,0.014114512756892517,0.011451397393621793,0.007456724348715708,0.010119839711986432,0.009187749334841679,0.014114512756892517,0.011717708929948866,0.009187749334841679,0.010785618552804114,0.014780291597710198,0.006924101276061564,0.004793608985444985,0.005326232058099129,0.006125166667080346,0.004793608985444985,0.008255658957696926,0.004527297449117913,0.0034620513038096223,0.006790945507898027,0.009720372407495823,0.0027962724629919415,0.003994674376463767,0.007190412812388636,0.011051930089131185,0.009587216639332288,0.003994674376463767,0.004394141680954376,0.005858855130753274,0.005592543594426202,0.0066577897397344914,0.001731026317683652,0.006391478203407418,0.00319573976748255,0.006524633971570955,0.007456724348715708,0.005193076289935593,0.01051930701647704,0.0066577897397344914,0.004127830144627303,0.003994674376463767,0.00878828203035107,0.013448733916074837,0.004127830144627303,0.0029294282311554776,0.004660453217281448,0.007723035885042781,0.007190412812388636,0.008122503189533389,0.0034620513038096223,0.0034620513038096223,0.007989347421369853,0.01264979930709362,0.017576562729144457,0.012383487770766546,0.007190412812388636,0.009587216639332288,0.014114512756892517,0.006790945507898027,0.012516643538930084,0.0054593878262626655,0.005992010898916811,0.006258322435243883,0.007456724348715708,0.008521970494023997,0.005592543594426202,0.007589880116879244,0.003728362840136695,0.005326232058099129,0.009986683943822896,0.009320905103005215,0.006391478203407418,0.010386151248313505,0.009187749334841679,0.003328895535646086,0.007989347421369853,0.002529960926664869,0.012117176234439475,0.005858855130753274,0.010785618552804114,0.005725699362589738,0.011584553161785329,0.005193076289935593,0.005725699362589738,0.002529960926664869,0.0035952070719731583,0.0035952070719731583,0.005059920521772057,0.0029294282311554776,0.008388814725860462,0.005592543594426202,0.005725699362589738,0.004793608985444985,0.003861518608300231,0.007589880116879244,0.005725699362589738,0.0034620513038096223,0.0035952070719731583,0.0035952070719731583,0.0018641820858471881,0.007989347421369853,0.008521970494023997,0.005326232058099129,0.0015978705495201158,0.006524633971570955,0.007589880116879244,0.0026631166948284054,0.007589880116879244,0.0035952070719731583,1.3315576816353618e-09,0.0054593878262626655,0.0030625839993190136,0.005592543594426202,0.0006657801723753625,0.005992010898916811,0.0001520225598279,0.0001520225598279,0.0001520225598279,0.0001520225598279,0.0001520225598279
k115_9358_1,0.019680195083531676,0.015272651622508618,0.016297661729723283,0.01045510411859969,0.017117669815495014,0.006252562679019564,0.010865108161485558,0.009840098054270892,0.013017629386636354,0.009942599064992359,0.010660106140042624,0.008200081882727429,0.008097580872005962,0.007995079861284496,0.007175071775512763,0.0070725707647912965,0.017117669815495014,0.008200081882727429,0.009225091989942093,0.01137761321509289,0.01404263949385102,0.010660106140042624,0.010352603107878226,0.009225091989942093,0.008712586936334761,0.009225091989942093,0.00902008996849916,0.010045100075713825,0.010660106140042624,0.009225091989942093,0.010660106140042624,0.012710126354471954,0.005740057625412232,0.005740057625412232,0.007175071775512763,0.006355063689741031,0.006150061668298098,0.007892578850563029,0.007175071775512763,0.0022550232608823705,0.005330053582526366,0.007380073796955696,0.002972530335932636,0.004305043475311701,0.005740057625412232,0.008917588957777695,0.007585075818398629,0.004510045496754634,0.005535055603969299,0.0065600657111839645,0.0056375566146907655,0.007380073796955696,0.0021525222501609037,0.007585075818398629,0.004100041453868768,0.007175071775512763,0.007892578850563029,0.003280033368097036,0.013940138483129553,0.007790077839841562,0.005842558636133699,0.007892578850563029,0.00840508390417036,0.01281262736519342,0.005842558636133699,0.004202542464590234,0.004100041453868768,0.00902008996849916,0.007175071775512763,0.008610085925613294,0.005432554593247833,0.004510045496754634,0.009122590979220626,0.011890118268700223,0.016195160719001817,0.00902008996849916,0.008610085925613294,0.008097580872005962,0.014965148590344217,0.008712586936334761,0.009737597043549425,0.0035875364002614352,0.006150061668298098,0.005842558636133699,0.006765067732626897,0.007482574807677163,0.006252562679019564,0.006150061668298098,0.003382534378818502,0.004407544486033167,0.010147601086435292,0.009225091989942093,0.00727757278623423,0.008815087947056228,0.007175071775512763,0.003895039432425835,0.007995079861284496,0.0030750313466541023,0.010045100075713825,0.007175071775512763,0.011890118268700223,0.007687576829120096,0.01137761321509289,0.003280033368097036,0.0030750313466541023,0.003895039432425835,0.004817548528919033,0.004100041453868768,0.005125051561083433,0.003177532357375569,0.006252562679019564,0.0049200495396405,0.005432554593247833,0.004510045496754634,0.005432554593247833,0.006765067732626897,0.005740057625412232,0.003382534378818502,0.003177532357375569,0.003177532357375569,0.0014350151751106382,0.006150061668298098,0.007175071775512763,0.005125051561083433,0.0009225101215033058,0.00727757278623423,0.005842558636133699,0.002767528314489703,0.004715047518197567,0.004202542464590234,0.0004100050678959732,0.004305043475311701,0.003690037410982902,0.005125051561083433,0.0011275121429462388,0.004817548528919033,1.0000000000000001e-07,1.0000000000000001e-07,1.0000000000000001e-07,1.0000000000000001e-07,1.0000000000000001e-07
k115_9358_2,0.016195160719001817,0.015375152633230084,0.015272651622508618,0.011172611193649958,0.015375152633230084,0.005022550550361967,0.010352603107878226,0.011480114225814356,0.013017629386636354,0.009430094011385027,0.008302582893448894,0.007175071775512763,0.009737597043549425,0.007892578850563029,0.007790077839841562,0.007175071775512763,0.013017629386636354,0.007380073796955696,0.00727757278623423,0.009225091989942093,0.009532595022106493,0.011172611193649958,0.011172611193649958,0.010967609172207024,0.006252562679019564,0.008302582893448894,0.007790077839841562,0.01281262736519342,0.00932759300066356,0.007482574807677163,0.012197621300864622,0.011992619279421688,0.004817548528919033,0.005022550550361967,0.007995079861284496,0.006150061668298098,0.005535055603969299,0.009225091989942093,0.006457564700462498,0.0049200495396405,0.00697006975406983,0.005842558636133699,0.002767528314489703,0.0037925384217043683,0.005842558636133699,0.009532595022106493,0.008712586936334761,0.005330053582526366,0.0037925384217043683,0.00840508390417036,0.005945059646855165,0.007482574807677163,0.0026650273037682366,0.007995079861284496,0.004202542464590234,0.007380073796955696,0.008097580872005962,0.003895039432425835,0.013325132418800754,0.005330053582526366,0.004305043475311701,0.004817548528919033,0.00727757278623423,0.011992619279421688,0.004510045496754634,0.003280033368097036,0.004202542464590234,0.00697006975406983,0.006457564700462498,0.007790077839841562,0.003485035389539969,0.003485035389539969,0.00902008996849916,0.01137761321509289,0.017117669815495014,0.008610085925613294,0.008097580872005962,0.011275112204371423,0.01373513646168662,0.008610085925613294,0.01342763342952222,0.004510045496754634,0.006867568743348364,0.006457564700462498,0.00666256672190543,0.00932759300066356,0.005945059646855165,0.005842558636133699,0.004817548528919033,0.005535055603969299,0.010352603107878226,0.01045510411859969,0.007892578850563029,0.008507584914891828,0.005125051561083433,0.002767528314489703,0.008097580872005962,0.0035875364002614352,0.013222631408079288,0.007175071775512763,0.011480114225814356,0.007995079861284496,0.01137761321509289,0.003485035389539969,0.005740057625412232,0.003485035389539969,0.005330053582526366,0.005330053582526366,0.004817548528919033,0.0030750313466541023,0.009122590979220626,0.005330053582526366,0.005022550550361967,0.0056375566146907655,0.005330053582526366,0.007995079861284496,0.005535055603969299,0.0028700293252111693,0.004510045496754634,0.0046125465074761006,0.0019475202287179709,0.00727757278623423,0.006150061668298098,0.005945059646855165,0.0011275121429462388,0.007482574807677163,0.005842558636133699,0.0021525222501609037,0.010147601086435292,0.005432554593247833,0.00010250203573157373,0.006765067732626897,0.002972530335932636,0.004715047518197567,0.0010250111322247723,0.005740057625412232,0.0002778777777777,0.0002778777777777,0.0002778777777777,0.0002778777777777,0.0002778777777777
k115_4807_1,0.025263528393004067,0.018079028644515723,0.015959012325289654,0.012013426397841141,0.017254577853705585,0.007007832310779592,0.01183675837123897,0.012072315740041866,0.013073434557454175,0.010364524816220867,0.007066721652980316,0.008656733892399867,0.011660090344636796,0.010070078105217246,0.006713385599775972,0.006418938888772351,0.01731346719590631,0.009186737972206383,0.0073022790217832124,0.00942229534100928,0.012307873108844762,0.012072315740041866,0.01272009850424983,0.01113008626483028,0.007714504417188281,0.008951180603403488,0.007420057706184661,0.010894528896027383,0.010658971527224488,0.006831164284177419,0.010776750211625935,0.013367881268457796,0.007478947048385385,0.004475590596148455,0.007596725732786833,0.00583004546676511,0.0045933692805499035,0.008303397839195523,0.005888934808965834,0.002885578356728904,0.0054178200713600405,0.0073022790217832124,0.002885578356728904,0.003474471778736145,0.00612449217776873,0.010717860869425212,0.010246746131819418,0.004711147964951351,0.0048878159915535235,0.008303397839195523,0.004534479938349179,0.0048878159915535235,0.0022377955925209385,0.006890053626378144,0.0027089103301267316,0.006065602835568006,0.007361168363983936,0.002355574276922387,0.01643012706289545,0.00612449217776873,0.006713385599775972,0.006595606915374523,0.009834520736414349,0.01213120508224259,0.004711147964951351,0.003651139805338317,0.0031800250677325244,0.008244508496994799,0.0051233733603564206,0.00783228310158973,0.005888934808965834,0.0038278078319404895,0.008656733892399867,0.012307873108844762,0.01731346719590631,0.010953418238228107,0.007066721652980316,0.009304516656607833,0.01701902048490269,0.006654496257575247,0.012543430477647659,0.003945586516341938,0.005888934808965834,0.006418938888772351,0.007007832310779592,0.009481184683210004,0.004240033227345559,0.006713385599775972,0.0038278078319404895,0.004475590596148455,0.009186737972206383,0.009657852709812178,0.006006713493367282,0.01042341415842159,0.007773393759389006,0.0025322423035245593,0.006065602835568006,0.002944467698929628,0.011365643633633177,0.006006713493367282,0.01113008626483028,0.00842117652359697,0.009186737972206383,0.002885578356728904,0.004181143885144834,0.0038278078319404895,0.00412225454294411,0.003003357041130352,0.0043578119117470065,0.0031800250677325244,0.007714504417188281,0.0048289266493528,0.00412225454294411,0.003415582436535421,0.004946705333754248,0.006890053626378144,0.004416701253947731,0.0026500209879260074,0.002885578356728904,0.0028266890145281797,0.0014133448017108008,0.007773393759389006,0.007007832310779592,0.004534479938349179,0.0010600087485064561,0.0059478241511665576,0.0059478241511665576,0.0021789062503202146,0.007596725732786833,0.003003357041130352,0.0004711153264992149,0.005653377440162938,0.002061127565918766,0.00412225454294411,0.0007655620375028355,0.005653377440162938,0.0001089177893429,0.0001089177893429,0.0001089177893429,0.0001089177893429,0.0001089177893429
k115_4807_2,0.020374513148666975,0.014839240950337573,0.01607584431379414,0.011306088483318804,0.01413261045693382,0.006124131531691277,0.011953833102272245,0.011070544985517553,0.014427039829185383,0.00724296314624722,0.008656224133054728,0.008950653505306291,0.0103639144921138,0.007714050141849723,0.007125191397346594,0.006771876150644718,0.014250382205834444,0.007714050141849723,0.007831821890750348,0.010835001487716302,0.009245082877557856,0.012307148348974123,0.013013778842377876,0.010835001487716302,0.008126251263001913,0.009892827496511297,0.00871511000750504,0.012189376600073496,0.010540572115464738,0.009068425254206917,0.010128370994312548,0.011836061353371619,0.007301849020697533,0.005947473908340339,0.007007419648445969,0.0050641857915856466,0.004475327047082518,0.008420680635253476,0.006124131531691277,0.0034742671814272006,0.006300789155042215,0.008244023011902538,0.0030620660602750107,0.003945354177029703,0.006241903280591902,0.01118831673441818,0.009245082877557856,0.004769756419334082,0.0035331530558775134,0.0075962783929490975,0.0058885880338900255,0.006948533773995656,0.0025909790646725084,0.006948533773995656,0.003003180185824698,0.006241903280591902,0.007714050141849723,0.00388646830257939,0.012778235344576625,0.006241903280591902,0.005711930410539088,0.006065245657240964,0.008597338258604415,0.013484865837980378,0.004357555298181892,0.0034742671814272006,0.004651984670433457,0.008656224133054728,0.006065245657240964,0.0075962783929490975,0.0037686965536787645,0.0037686965536787645,0.008420680635253476,0.013013778842377876,0.016429159560496016,0.010305028617663487,0.007831821890750348,0.009892827496511297,0.01354375171243069,0.010010599245411922,0.012130490725623184,0.0050641857915856466,0.006654104401744092,0.006241903280591902,0.008067365388551599,0.008832881756405666,0.004828642293784395,0.006830762025095031,0.004122011800380641,0.004239783549281267,0.010128370994312548,0.00871511000750504,0.0075962783929490975,0.009421740500908795,0.007419620769598159,0.0031798378091756362,0.008538452384154103,0.004239783549281267,0.01118831673441818,0.006124131531691277,0.010952773236616926,0.007125191397346594,0.009716169873160358,0.0038275824281290773,0.00471087054488377,0.00471087054488377,0.004357555298181892,0.004651984670433457,0.00429866942373158,0.0028854084369240723,0.007890707765200662,0.004063125925930329,0.004357555298181892,0.004239783549281267,0.00471087054488377,0.0075962783929490975,0.004946414042685021,0.002708750813573134,0.0038275824281290773,0.003297609558076262,0.0017076909479178158,0.007890707765200662,0.006300789155042215,0.00388646830257939,0.0008832887056134366,0.006124131531691277,0.006006359782790651,0.003650924804778139,0.007478506644048472,0.004534212921532831,5.8886463309057316e-05,0.004946414042685021,0.0027676366880234468,0.005535272787188149,0.0007066310822624982,0.005594158661638461,5.8645239503252e-05,5.8645239503252e-05,5.8645239503252e-05,5.8645239503252e-05,5.8645239503252e-05
k115_9693_1,0.018155572904841103,0.013536487300413076,0.015429029318894004,0.0119326381322089,0.014466719817971499,0.004234162124828858,0.009783480246815305,0.009045709629441385,0.013087409533315907,0.008757016779164633,0.008757016779164633,0.008789093762528717,0.01064955879764556,0.007634322361421711,0.007634322361421711,0.006800320793955539,0.013985565067510246,0.007056936660868207,0.0076663993447857945,0.010264634997276558,0.009045709629441385,0.009879711196907556,0.009302325496354052,0.011419406398383564,0.008404169962159714,0.009430633429810386,0.009719326280087138,0.01311948651667999,0.009943865163635723,0.00827586202870338,0.009398556446446302,0.012189253999121569,0.006094627159945702,0.004715316875290111,0.007858861244970296,0.0053247795592076975,0.004490777991741526,0.007698476328149877,0.006383320010222454,0.004009623241280273,0.005741780342940783,0.0088211707458928,0.002437851056440181,0.004843624808746444,0.006928628727411873,0.009943865163635723,0.00837209297879563,0.005645549392848533,0.004041700224644357,0.007570168394693544,0.004939855758838695,0.007024859677504124,0.0025982359732605984,0.008115477111882964,0.004811547825382361,0.0076663993447857945,0.007249398561052708,0.005356856542571781,0.013055332549951823,0.005838011293033033,0.004105854191372524,0.005132317659023196,0.009270248512989968,0.012028869082301151,0.004875701792110528,0.003496391507454937,0.004041700224644357,0.007826784261606212,0.006928628727411873,0.008147554095247048,0.0032076986571781853,0.003143544690450018,0.008500400912251965,0.012221330982485653,0.015621491219078505,0.009045709629441385,0.008115477111882964,0.00965517231335897,0.013183640483408157,0.008532477895616048,0.011162790531470896,0.005132317659023196,0.006062550176581618,0.007377706494509043,0.006511627943678788,0.008051323145154797,0.006607858893771038,0.00753809141132946,0.004587008941833777,0.0057097033595767,0.008885324712620967,0.008532477895616048,0.008500400912251965,0.008789093762528717,0.006190858110037952,0.002983159773629601,0.006511627943678788,0.004170008158100691,0.009879711196907556,0.007185244594324541,0.011676022265296232,0.008468323928887881,0.01183640718211665,0.003913392291188022,0.004939855758838695,0.0046832398919260275,0.005838011293033033,0.0035284684908190203,0.005453087492664032,0.0032718526239063524,0.008211708061975213,0.005421010509299948,0.006062550176581618,0.004234162124828858,0.005356856542571781,0.006896551744047789,0.00817963107861113,0.0043303930749211085,0.004490777991741526,0.004362470058285192,0.002373697089712014,0.007153167610960458,0.007955092195062546,0.005356856542571781,0.0015396955222458425,0.007153167610960458,0.006415396993586537,0.004041700224644357,0.006639935877135122,0.004747393858654194,9.62312708620842e-05,0.006896551744047789,0.002630312956624682,0.006415396993586537,0.0012510026719690908,0.005356856542571781,0.000199759196862,0.000199759196862,0.000199759196862,0.000199759196862,0.000199759196862
k115_9693_2,0.025020047344754975,0.019502806206132612,0.016551723736636926,0.011804330198752567,0.01866880463866644,0.006704089843863288,0.01283079366640324,0.010970328631286396,0.014242180934422914,0.01010425008045614,0.008307939012067464,0.006832397777319622,0.010585404830917394,0.008404169962159714,0.006639935877135122,0.007121090627596374,0.018700881622030523,0.008115477111882964,0.009174017562897718,0.011804330198752567,0.012894947633131407,0.012157177015757486,0.011323175448291313,0.01183640718211665,0.008885324712620967,0.009174017562897718,0.00789093822833438,0.011964715115572984,0.010970328631286396,0.008436246945523798,0.008564554878980132,0.014242180934422914,0.007473937444601293,0.0043945470416492756,0.008500400912251965,0.0059021652597612,0.005196471625751363,0.007506014427965377,0.0066720128604992055,0.003624699440911271,0.0043303930749211085,0.006511627943678788,0.002502005023168348,0.003368083573998603,0.005613472409484449,0.010489173880825143,0.007858861244970296,0.005453087492664032,0.005292702575843614,0.006255012076766119,0.0063191660434942865,0.0056776263762126165,0.002373697089712014,0.005485164476028115,0.0028548518401732667,0.00699278269414004,0.006704089843863288,0.003624699440911271,0.01658380072000101,0.006800320793955539,0.007570168394693544,0.007281475544416792,0.009623095329994887,0.013055332549951823,0.006704089843863288,0.0035926224575471874,0.004875701792110528,0.010136327063820224,0.005613472409484449,0.00808340012851888,0.005613472409484449,0.004747393858654194,0.009174017562897718,0.013440256350320826,0.017834803071200268,0.009623095329994887,0.008692862812436466,0.008660785829072383,0.013632718250505327,0.008243785045339297,0.010681635781009644,0.004779470842018277,0.005645549392848533,0.0059663192264893675,0.005998396209853451,0.008211708061975213,0.005228548609115447,0.006447473976950621,0.003945469274552106,0.003624699440911271,0.00837209297879563,0.0076663993447857945,0.006896551744047789,0.009045709629441385,0.007089013644232291,0.0031756216738141017,0.007024859677504124,0.0034001605573626865,0.008468323928887881,0.00635124302685837,0.01064955879764556,0.00699278269414004,0.008981555662713218,0.0034643145240908536,0.0046832398919260275,0.003303929607270436,0.0035926224575471874,0.0031756216738141017,0.006030473193217535,0.0026623899399887655,0.006383320010222454,0.004458701008377443,0.0035926224575471874,0.0033360065906345195,0.004587008941833777,0.006704089843863288,0.005613472409484449,0.0028869288235373503,0.003368083573998603,0.0025340820065324317,0.00170008043906626,0.006255012076766119,0.005485164476028115,0.0038492383244598557,0.000641539988051504,0.005741780342940783,0.005485164476028115,0.0031756216738141017,0.005549318442756282,0.002919005806901434,0.00025661618768250174,0.004554931958469693,0.002437851056440181,0.004490777991741526,0.0009302328383282556,0.00452285497510561,0.0001126293380059,0.0001126293380059,0.0001126293380059,0.0001126293380059,0.0001126293380059
k115_1399_1,0.015633768489460246,0.014030305095758257,0.015834201413672994,0.010903551478039376,0.015754028243987896,0.00605307471209086,0.010863464893196827,0.008097490539060895,0.017036798958949488,0.012787620965639216,0.012186322193000969,0.010863464893196827,0.012466928286898818,0.01050268562961388,0.007656538105792849,0.008217750293588545,0.014431170944183754,0.0066142868998865555,0.006694460069571655,0.009380261254022488,0.011504850250677623,0.011023811232567026,0.010262166120558582,0.00757636493610775,0.006694460069571655,0.008859135651069341,0.007135412502839703,0.009260001499494838,0.008658702726856593,0.007135412502839703,0.003808225960908074,0.01691653920442184,0.006373767390831258,0.00593281495756321,0.008859135651069341,0.004609957657759069,0.005090996675869665,0.008498356387486394,0.008819049066226792,0.0034474466973251263,0.005772468618193011,0.010302252705401131,0.00440952473354632,0.0049707369213420165,0.0055720356939802625,0.01366952583217531,0.008297923463273646,0.0066142868998865555,0.0037681393760655244,0.006373767390831258,0.006133247881775959,0.00917982832980974,0.0030064942640570793,0.004489697903231419,0.005211256430397315,0.01186562951426057,0.005090996675869665,0.0043694381487037704,0.012947967305009413,0.009741040517605435,0.008498356387486394,0.004569871072916519,0.008177663708745996,0.010663031968984079,0.00605307471209086,0.004008658885120823,0.005291429600082415,0.010222079535716033,0.006934979578626954,0.008257836878431095,0.005171169845554765,0.005772468618193011,0.01214623560815842,0.014110478265443356,0.013709612417017859,0.013108313644379612,0.01038242587508623,0.011264330741622326,0.013348833153434912,0.008498356387486394,0.008658702726856593,0.005812555203035561,0.005090996675869665,0.006413853975673807,0.0061733344666185085,0.008297923463273646,0.0037681393760655244,0.006694460069571655,0.005692295448507912,0.005211256430397315,0.0066142868998865555,0.006975066163469504,0.00585264178787811,0.008418183217801294,0.006413853975673807,0.0036077930366953254,0.0040888320548059225,0.0055720356939802625,0.003046580848899629,0.0022448491520486342,0.014671690453239053,0.008778962481384241,0.00889922223591189,0.0006012991735040946,0.004128918639648472,0.005692295448507912,0.00440952473354632,0.005211256430397315,0.006574200315044006,0.0030866674337421784,0.010663031968984079,0.00597290154240576,0.006934979578626954,0.005211256430397315,0.004650044242601618,0.0049707369213420165,0.008458269802643845,0.001002165021929592,0.0016034637945678382,0.003487533282167676,0.000521126003818995,0.008177663708745996,0.007816884445163048,0.0028060613398443305,0.001122424776457241,0.0026457150004741315,0.012627274626269017,0.0011625113612997908,0.006213421051461059,0.005892728372720661,4.008698570839817e-05,0.005371602769767514,0.005211256430397315,0.001002165021929592,0.0010823381916146915,0.00020043332507859712,1.0000000000000001e-07,1.0000000000000001e-07,1.0000000000000001e-07,1.0000000000000001e-07,1.0000000000000001e-07
k115_1399_2,0.01659584652568144,0.013348833153434912,0.018439829428438727,0.01186562951426057,0.014150564850285907,0.005652208863665362,0.010783291723511728,0.009380261254022488,0.018560089182966377,0.011585023420362722,0.011504850250677623,0.010983724647724477,0.01338891973827746,0.010743205138669177,0.007856971030005598,0.008217750293588545,0.014511344113868854,0.0061733344666185085,0.008057403954218346,0.008297923463273646,0.010823378308354278,0.012186322193000969,0.009260001499494838,0.008017317369375797,0.006934979578626954,0.00749619176642265,0.0066142868998865555,0.008698789311699142,0.009460434423707588,0.005772468618193011,0.003808225960908074,0.01651567335599634,0.007135412502839703,0.006333680805988708,0.008538442972328943,0.004650044242601618,0.0045297844880739695,0.006894892993784404,0.008778962481384241,0.003527619867010226,0.006133247881775959,0.010823378308354278,0.00432935156386122,0.005331516184924964,0.006494027145358907,0.013749699001860408,0.008097490539060895,0.007095325917997153,0.0043694381487037704,0.006534113730201456,0.00597290154240576,0.008177663708745996,0.003527619867010226,0.004569871072916519,0.0054116893546100634,0.010863464893196827,0.005090996675869665,0.0037280527912229747,0.014150564850285907,0.009340174669179939,0.008578529557171493,0.0049707369213420165,0.008979395405596991,0.010101819781188383,0.006453940560516357,0.0032470137731123775,0.0060129881272483095,0.00909965516012464,0.006413853975673807,0.007255672257367352,0.0054116893546100634,0.005812555203035561,0.011745369759732921,0.014751863622924152,0.014751863622924152,0.011825542929418021,0.010783291723511728,0.012827707550481765,0.013308746568592362,0.00749619176642265,0.00901948199043954,0.0061733344666185085,0.005531949109137713,0.0074561051815801,0.00593281495756321,0.007175499087682252,0.0037280527912229747,0.007416018596737551,0.005772468618193011,0.00605307471209086,0.007175499087682252,0.008217750293588545,0.005652208863665362,0.008097490539060895,0.006333680805988708,0.002725888170159231,0.004008658885120823,0.005371602769767514,0.0033672735276400268,0.0026858015853166812,0.013348833153434912,0.00901948199043954,0.007295758842209901,0.0004810394189764453,0.00444961131838887,0.004810390581971817,0.004890563751656917,0.005291429600082415,0.005892728372720661,0.0026858015853166812,0.010743205138669177,0.00605307471209086,0.007055239333154603,0.005211256430397315,0.0035677064518527756,0.0037280527912229747,0.007696624690635399,0.0013228577006699901,0.0022047625672060845,0.004008658885120823,0.00016034674023604738,0.00909965516012464,0.009500521008550138,0.0032470137731123775,0.0016836369642529378,0.0022448491520486342,0.011504850250677623,0.001002165021929592,0.006133247881775959,0.00605307471209086,0.00016034674023604738,0.004850477166814368,0.0045297844880739695,0.0013629442855125397,0.001002165021929592,0.00012026015539349765,0.0001512618557529,0.0001512618557529,0.0001512618557529,0.0001512618557529,0.0001512618557529
